ID_Cliente,Nome,Endereco,CPF,Sexo,Data_Nascimento,Email,Telefone,Status
1166,Valentina Peixoto,GO;Goiânia;Setor Oeste;Trecho de Ribeiro,451.762.980-58,Feminino,1995-09-16,maria-julia05@peixoto.br,(62) 90326-1906,Trancado
1167,Alexandre da Conceição,GO;Goiânia;Jardim Goiás;Lagoa de Fogaça,701.389.652-77,Feminino,1973-04-21,bteixeira@silva.br,(62) 91041-7668,Trancado
1168,Enrico Silva,GO;Goiânia;Vila Brasília;Trecho de Alves,503.842.671-90,Masculino,2003-05-02,da-luzbryan@ig.com.br,(62) 93867-2833,Ativo
1169,Stella Pinto,GO;Goiânia;Setor Oeste;Aeroporto de Jesus,524.018.379-14,Feminino,2002-12-28,krodrigues@cunha.org,(62) 98133-2478,Ativo
1170,Sr. Lucas Gabriel da Rocha,GO;Goiânia;Jardim Goiás;Trecho Letícia Vieira,957.861.230-30,Feminino,1983-08-31,gjesus@gmail.com,(62) 99573-7388,Trancado
1171,Daniel Pinto,GO;Aparecida de Goiânia;Jardim Goiás;Fazenda Castro,584.703.169-66,Masculino,1959-08-27,marcelo20@carvalho.com,(62) 92363-2750,Ativo
1172,Sofia Pires,GO;Aparecida de Goiânia;Parque Amazônia;Ladeira de Silveira,758.092.641-58,Feminino,2004-10-30,igomes@uol.com.br,(62) 94166-1916,Ativo
1173,Srta. Catarina Almeida,GO;Goiânia;Setor Oeste;Vale de Freitas,238.170.956-86,Masculino,1993-08-29,valentina86@cavalcanti.br,(62) 95185-9941,Ativo
1174,Lorenzo Peixoto,GO;Aparecida de Goiânia;Centro;Chácara de Rezende,068.147.953-10,Masculino,1992-04-12,eduardopires@hotmail.com,(62) 95947-8786,Inativo
1175,Lívia da Costa,GO;Aparecida de Goiânia;Setor Oeste;Praia Santos,623.179.485-73,Masculino,1979-08-24,vmoreira@peixoto.com,(62) 90895-4926,Ativo
1176,Alice da Costa,GO;Aparecida de Goiânia;Jardim Goiás;Jardim de Cardoso,870.542.316-35,Feminino,1971-03-26,ccaldeira@lopes.org,(62) 91999-9763,Trancado
1177,Vitória Pires,GO;Goiânia;Setor Oeste;Trecho Cauê Martins,180.639.527-40,Masculino,1988-03-17,pedro-lucas39@bol.com.br,(62) 96438-5186,Ativo
1178,Maria Caldeira,GO;Aparecida de Goiânia;Centro;Alameda de da Costa,683.429.710-31,Masculino,1997-07-15,daniela96@hotmail.com,(62) 92625-8190,Ativo
1179,Rodrigo Rocha,GO;Aparecida de Goiânia;Setor Oeste;Conjunto de Araújo,518.749.320-50,Feminino,1986-09-14,lucasnunes@da.com,(62) 91312-9055,Ativo
1180,Luiza Almeida,GO;Goiânia;Setor Oeste;Ladeira Silva,923.714.560-80,Feminino,1986-12-02,costacaio@uol.com.br,(62) 91644-3627,Ativo
1181,Larissa Jesus,GO;Aparecida de Goiânia;Parque Amazônia;Loteamento Moraes,067.234.589-74,Feminino,2000-11-30,fariasmaysa@yahoo.com.br,(62) 99865-9973,Inativo
1182,Sra. Alana Rodrigues,GO;Goiânia;Centro;Recanto de das Neves,057.892.146-49,Masculino,1989-09-03,da-cunhamarcela@castro.br,(62) 90853-4010,Ativo
1183,Emilly Freitas,GO;Goiânia;Centro;Estrada Nunes,470.568.193-20,Feminino,1977-07-03,vicente88@cavalcanti.com,(62) 93278-6006,Ativo
1184,Laura Correia,GO;Goiânia;Vila Brasília;Ladeira de Moraes,798.401.623-22,Masculino,1981-08-24,azevedoisis@ig.com.br,(62) 94089-9460,Inativo
1185,Maitê Gonçalves,GO;Goiânia;Setor Oeste;Largo de Rocha,694.805.372-65,Feminino,1977-07-02,bgoncalves@hotmail.com,(62) 95233-8397,Ativo
1186,Vitor Hugo Sales,GO;Goiânia;Centro;Área de Cunha,297.104.385-14,Masculino,1994-01-05,moraesisis@moreira.br,(62) 99716-6367,Inativo
1187,Ana Laura Melo,GO;Aparecida de Goiânia;Vila Brasília;Jardim de Teixeira,241.359.087-05,Feminino,1997-08-19,luna23@hotmail.com,(62) 96022-3980,Ativo
1188,Nathan Pinto,GO;Goiânia;Centro;Chácara de Rodrigues,462.507.931-43,Masculino,1986-01-20,tda-rocha@nogueira.br,(62) 90339-1376,Cancelado
1189,Vicente Correia,GO;Goiânia;Centro;Ladeira Maria Cecília Rocha,816.470.253-62,Feminino,1988-06-23,valmeida@da.com,(62) 93248-5289,Inativo
1190,Pietra Caldeira,GO;Aparecida de Goiânia;Setor Bueno;Alameda da Costa,402.951.368-98,Feminino,2007-07-27,maria-vitoriarodrigues@uol.com.br,(62) 97027-5262,Ativo
1191,Maysa Monteiro,GO;Aparecida de Goiânia;Parque Amazônia;Aeroporto Cunha,678.043.512-08,Masculino,1961-08-03,enzoda-mota@uol.com.br,(62) 90231-9615,Ativo
1192,Dr. Erick Freitas,GO;Goiânia;Setor Oeste;Alameda de Castro,137.849.652-37,Feminino,1971-05-31,yasmincostela@das.com,(62) 91941-4677,Inativo
1193,Lavínia Cardoso,GO;Goiânia;Vila Brasília;Praça Paulo Cunha,923.180.765-02,Feminino,1981-11-09,marcos-vinicius61@goncalves.com,(62) 98096-7259,Ativo
1194,Ana Beatriz Correia,GO;Aparecida de Goiânia;Setor Bueno;Estação de Rodrigues,315.769.280-12,Masculino,1996-12-23,carolinecostela@uol.com.br,(62) 94636-4102,Ativo
1195,Laura Nascimento,GO;Aparecida de Goiânia;Setor Bueno;Passarela de Rocha,591.867.243-55,Masculino,1977-06-15,lara00@vieira.com,(62) 94754-5289,Ativo
1196,Diego Teixeira,GO;Aparecida de Goiânia;Setor Bueno;Morro Carvalho,461.253.890-06,Feminino,1996-01-18,jesusbrenda@dias.br,(62) 99550-8506,Ativo
1197,Francisco Ramos,GO;Aparecida de Goiânia;Parque Amazônia;Praça de Pereira,049.825.136-51,Feminino,1995-05-16,kevin12@ig.com.br,(62) 96513-4476,Inativo
1198,Luiz Gustavo da Mota,GO;Goiânia;Setor Oeste;Jardim Dias,873.021.649-40,Feminino,1963-02-06,caldeiraeduardo@ig.com.br,(62) 91196-2561,Ativo
1199,Luana Teixeira,GO;Goiânia;Centro;Via Gabriela Almeida,065.321.749-80,Masculino,1987-08-27,alvescarolina@vieira.com,(62) 97715-6804,Cancelado
1200,Kevin da Paz,GO;Aparecida de Goiânia;Parque Amazônia;Alameda de Martins,230.148.956-60,Feminino,1976-03-17,luiz-miguel23@nunes.com,(62) 98266-7241,Ativo
1201,Davi Luiz Gomes,GO;Aparecida de Goiânia;Setor Bueno;Praça Luiz Felipe da Rocha,015.927.864-30,Feminino,1966-01-30,valentina20@oliveira.br,(62) 92166-1673,Ativo
1202,Dra. Bianca Costela,GO;Aparecida de Goiânia;Parque Amazônia;Condomínio da Rocha,056.189.423-05,Feminino,1968-10-23,breno05@costela.com,(62) 95557-8669,Ativo
1203,Luiz Otávio Lima,GO;Goiânia;Setor Bueno;Lago de Melo,132.954.768-37,Feminino,1973-10-21,da-motalorenzo@moreira.br,(62) 92323-5266,Ativo
1204,Enrico Jesus,GO;Aparecida de Goiânia;Setor Oeste;Estação Pietra Barros,602.745.318-44,Feminino,1972-03-18,sophia49@uol.com.br,(62) 94603-6907,Cancelado
1205,Dra. Isabella Farias,GO;Goiânia;Setor Oeste;Loteamento da Luz,985.143.672-00,Feminino,1989-05-02,rfarias@ig.com.br,(62) 98470-6128,Ativo
1206,Juliana Moura,GO;Goiânia;Centro;Passarela Moura,968.207.315-40,Feminino,1982-03-16,carolina62@farias.com,(62) 92478-8208,Ativo
1207,Gustavo Henrique Pires,GO;Goiânia;Parque Amazônia;Lago da Paz,536.194.280-42,Masculino,1978-01-02,qlopes@hotmail.com,(62) 93000-1587,Ativo
1208,Sra. Luna da Costa,GO;Aparecida de Goiânia;Centro;Praça de Farias,835.216.947-55,Feminino,1979-11-05,bruna12@peixoto.net,(62) 97150-2900,Cancelado
1209,Maria Julia Araújo,GO;Goiânia;Parque Amazônia;Passarela Silva,981.302.745-23,Feminino,1987-09-06,jteixeira@ribeiro.net,(62) 95841-8949,Ativo
1210,Catarina Rezende,GO;Aparecida de Goiânia;Setor Bueno;Conjunto de Nogueira,720.984.316-78,Masculino,1965-08-04,augustosales@ribeiro.com,(62) 92025-6727,Ativo
1211,Sra. Maria Julia da Rocha,GO;Goiânia;Vila Brasília;Passarela Juan da Mota,542.981.376-19,Masculino,1967-08-06,gomesagatha@jesus.com,(62) 98335-5469,Ativo
1212,Ana Lívia Ramos,GO;Goiânia;Setor Bueno;Lago de Ramos,481.507.329-50,Masculino,1969-01-06,da-rosaagatha@bol.com.br,(62) 98618-3958,Ativo
1213,Pedro Henrique Oliveira,GO;Goiânia;Jardim Goiás;Feira de Fogaça,016.982.735-68,Feminino,1990-04-21,ovieira@melo.com,(62) 91545-6384,Ativo
1214,Dra. Alícia Cardoso,GO;Goiânia;Centro;Praça Sales,481.209.653-70,Feminino,1972-10-28,marcelofogaca@ribeiro.net,(62) 99672-2737,Trancado
1215,Clara Azevedo,GO;Aparecida de Goiânia;Vila Brasília;Condomínio Alexia Viana,410.728.639-87,Masculino,1964-08-10,cavalcantialana@gmail.com,(62) 97540-8861,Ativo
1216,Vinicius Cardoso,GO;Aparecida de Goiânia;Setor Oeste;Avenida Maria Rocha,489.106.253-33,Masculino,2001-10-29,nathanda-conceicao@da.br,(62) 95397-1718,Ativo
1217,Natália Castro,GO;Aparecida de Goiânia;Setor Oeste;Conjunto Jesus,197.085.624-67,Masculino,1992-08-17,fernandanascimento@cardoso.br,(62) 93463-1797,Trancado
1218,Natália Almeida,GO;Aparecida de Goiânia;Centro;Parque Nicolas Pereira,271.648.359-00,Masculino,1970-07-28,diego12@jesus.br,(62) 91158-9964,Cancelado
1219,Otávio Cardoso,GO;Aparecida de Goiânia;Centro;Loteamento da Rosa,239.075.684-00,Feminino,1975-10-31,salesotavio@nascimento.org,(62) 94180-3916,Ativo
1220,Sr. Juan Pinto,GO;Aparecida de Goiânia;Setor Oeste;Vereda Moreira,259.683.704-83,Masculino,2004-08-14,acampos@monteiro.br,(62) 93411-3669,Ativo
1221,Luigi Campos,GO;Aparecida de Goiânia;Parque Amazônia;Praia Samuel Nunes,643.092.581-15,Masculino,2007-09-24,eloah85@uol.com.br,(62) 91975-5891,Ativo
1222,João Guilherme Moreira,GO;Goiânia;Setor Oeste;Jardim Nascimento,172.369.845-82,Feminino,1993-12-07,joao-lucasporto@ig.com.br,(62) 99887-3151,Ativo
1223,Lucas Aragão,GO;Aparecida de Goiânia;Setor Oeste;Aeroporto Almeida,068.712.945-11,Masculino,2004-09-19,goncalvesmanuela@correia.net,(62) 98021-8298,Trancado
1224,Júlia Oliveira,GO;Goiânia;Jardim Goiás;Fazenda da Conceição,623.450.917-70,Feminino,1996-06-04,sabrina17@teixeira.br,(62) 91478-7922,Trancado
1225,Bianca da Mata,GO;Aparecida de Goiânia;Parque Amazônia;Chácara Breno Vieira,835.467.209-38,Feminino,1971-06-27,antonio84@martins.com,(62) 91522-1662,Ativo
1226,Levi Correia,GO;Goiânia;Setor Oeste;Praça Gonçalves,053.271.469-52,Masculino,1975-02-08,correialuiz-felipe@yahoo.com.br,(62) 92540-9115,Ativo
1227,Pedro Miguel Moreira,GO;Aparecida de Goiânia;Setor Oeste;Vale Melo,104.872.569-30,Feminino,1992-11-17,psouza@costela.com,(62) 97165-2297,Cancelado
1228,Yuri Silva,GO;Aparecida de Goiânia;Setor Oeste;Morro Sales,420.179.653-16,Masculino,1966-01-31,brenda86@uol.com.br,(62) 92093-5921,Trancado
1229,Melissa Araújo,GO;Goiânia;Vila Brasília;Residencial Stephany Moura,436.970.218-69,Masculino,2005-06-03,qcorreia@castro.br,(62) 99027-2253,Cancelado
1230,Maria Julia Lima,GO;Aparecida de Goiânia;Setor Oeste;Avenida Nogueira,452.968.301-05,Feminino,2007-01-25,joao-lucas90@pinto.com,(62) 96766-2548,Ativo
1231,Dr. Lorenzo Duarte,GO;Goiânia;Centro;Trecho Gabrielly Caldeira,652.390.184-05,Feminino,1975-06-21,vinicius70@gmail.com,(62) 99593-2339,Inativo
1232,João Gabriel das Neves,GO;Goiânia;Centro;Distrito Fernandes,792.804.635-00,Feminino,2002-10-16,joao-pedro76@novaes.org,(62) 92941-3985,Trancado
1233,Enrico Jesus,GO;Aparecida de Goiânia;Parque Amazônia;Quadra Miguel Araújo,158.934.062-06,Feminino,1994-06-09,freitasdavi-lucca@costela.org,(62) 94876-6143,Ativo
1234,Camila Sales,GO;Goiânia;Setor Bueno;Trevo de Gonçalves,570.169.423-25,Feminino,1997-11-23,da-cruzmatheus@hotmail.com,(62) 94342-6592,Cancelado
1235,Sr. Enzo Gabriel Cardoso,GO;Goiânia;Jardim Goiás;Residencial Gonçalves,968.154.073-57,Masculino,1981-07-02,cdas-neves@aragao.com,(62) 91281-5248,Trancado
1236,Noah Cunha,GO;Goiânia;Parque Amazônia;Conjunto Moraes,926.341.705-99,Masculino,1968-06-29,davi67@costa.net,(62) 90095-7470,Ativo
1237,Enrico Costa,GO;Aparecida de Goiânia;Setor Oeste;Feira de da Rosa,206.854.739-29,Feminino,1975-04-10,jesusemilly@almeida.com,(62) 97539-7637,Trancado
1238,Sr. Luigi Rodrigues,GO;Goiânia;Centro;Residencial de Campos,619.872.345-37,Feminino,1965-05-06,caldeiralivia@da.br,(62) 96471-5958,Ativo
1239,Sarah Moura,GO;Goiânia;Centro;Parque Rezende,230.961.457-25,Masculino,1983-08-30,portoisadora@bol.com.br,(62) 91833-1260,Ativo
1240,Valentina Teixeira,GO;Aparecida de Goiânia;Parque Amazônia;Vale de Cavalcanti,437.056.219-80,Masculino,1964-09-17,vitor-gabriel47@ig.com.br,(62) 97882-3378,Ativo
1241,Raul Porto,GO;Goiânia;Jardim Goiás;Chácara de Martins,527.930.148-50,Masculino,1993-07-13,vpereira@gmail.com,(62) 91410-5930,Inativo
1242,Maria Clara Caldeira,GO;Goiânia;Parque Amazônia;Conjunto da Costa,870.356.491-66,Feminino,1987-04-05,da-costafrancisco@campos.br,(62) 90357-2908,Ativo
1243,Rodrigo Rodrigues,GO;Aparecida de Goiânia;Vila Brasília;Trevo Lima,845.316.097-00,Feminino,1967-12-15,danilocunha@uol.com.br,(62) 97947-8724,Ativo
1244,Anthony Barbosa,GO;Aparecida de Goiânia;Centro;Recanto Teixeira,324.987.610-04,Masculino,1961-07-18,xmendes@teixeira.com,(62) 93298-5830,Ativo
1245,Sra. Ana Lívia Rodrigues,GO;Aparecida de Goiânia;Jardim Goiás;Praça de Novaes,018.629.374-78,Feminino,2004-06-06,voliveira@mendes.com,(62) 90129-2682,Ativo
1246,Diego Pinto,GO;Aparecida de Goiânia;Jardim Goiás;Jardim Emanuelly Pires,375.892.641-64,Feminino,1989-11-13,caue27@freitas.net,(62) 99480-5764,Ativo
1247,Evelyn Pereira,GO;Aparecida de Goiânia;Vila Brasília;Loteamento de Correia,250.341.689-60,Feminino,1970-06-13,isabelly45@aragao.br,(62) 93799-1994,Ativo
1248,Renan Barros,GO;Aparecida de Goiânia;Jardim Goiás;Travessa Correia,507.412.683-53,Feminino,1988-04-10,tpeixoto@da.net,(62) 99064-2040,Ativo
1249,Leandro Moura,GO;Aparecida de Goiânia;Centro;Rua Gonçalves,804.237.591-32,Masculino,1959-11-16,valentinada-paz@sales.br,(62) 98106-6681,Ativo
1250,Dra. Ana Beatriz Ramos,GO;Aparecida de Goiânia;Setor Bueno;Campo Melissa Novaes,397.561.024-70,Masculino,1961-03-24,maitesouza@carvalho.com,(62) 94718-4149,Ativo
1251,Juliana Pires,GO;Aparecida de Goiânia;Setor Bueno;Avenida Silveira,286.105.439-51,Masculino,1960-05-18,alicedas-neves@ig.com.br,(62) 99628-6556,Cancelado
1252,Luiz Fernando Fogaça,GO;Aparecida de Goiânia;Jardim Goiás;Setor de Nunes,367.549.028-92,Feminino,1968-03-09,sophia83@hotmail.com,(62) 96395-7829,Trancado
1253,Rebeca Cardoso,GO;Goiânia;Parque Amazônia;Estrada da Conceição,920.483.567-29,Masculino,2007-01-11,valves@gomes.br,(62) 93394-5627,Ativo
1254,Pedro Henrique Moura,GO;Aparecida de Goiânia;Centro;Jardim Luiza Campos,175.640.832-71,Feminino,1965-12-11,caio01@melo.br,(62) 92115-3839,Ativo
1255,Gustavo Henrique Caldeira,GO;Goiânia;Centro;Lagoa Ana Lopes,135.940.287-04,Feminino,1978-01-31,monteiroalexia@silva.br,(62) 98089-5975,Ativo
1256,Sr. Eduardo Barbosa,GO;Goiânia;Vila Brasília;Área de da Costa,719.634.205-43,Feminino,2002-01-27,nuneselisa@nascimento.org,(62) 94273-6849,Ativo
1257,Vitória Cavalcanti,GO;Goiânia;Centro;Trecho Nina Silveira,689.074.312-13,Masculino,1987-02-15,bcavalcanti@cavalcanti.br,(62) 91043-6533,Ativo
1258,Rafael da Paz,GO;Aparecida de Goiânia;Centro;Setor de Campos,509.412.736-52,Masculino,1970-06-15,ribeirobruno@ig.com.br,(62) 97968-5224,Cancelado
1259,Isabel Pereira,GO;Goiânia;Parque Amazônia;Passarela Marcela da Conceição,538.496.170-84,Feminino,1981-11-03,fernandamoura@hotmail.com,(62) 92476-9444,Ativo
1260,Lucas Gabriel Rocha,GO;Goiânia;Centro;Esplanada Rezende,873.016.529-68,Masculino,1982-05-21,meloevelyn@pereira.br,(62) 97173-8489,Cancelado
1261,Lucca Nogueira,GO;Goiânia;Parque Amazônia;Aeroporto Teixeira,854.301.927-32,Masculino,1988-11-02,pedro-miguel15@da.com,(62) 99215-1687,Ativo
1262,Lorena Costela,GO;Aparecida de Goiânia;Parque Amazônia;Aeroporto Caldeira,194.826.357-28,Masculino,2008-09-17,jdas-neves@rocha.br,(62) 93365-6925,Ativo
1263,Leonardo Cardoso,GO;Goiânia;Setor Bueno;Viaduto de Porto,497.150.236-06,Feminino,1969-07-17,da-conceicaomelissa@da.net,(62) 98288-9165,Inativo
1264,Ana Luiza Pereira,GO;Goiânia;Jardim Goiás;Trevo Nascimento,965.837.412-37,Feminino,1967-10-07,nascimentothomas@ig.com.br,(62) 95482-3257,Ativo
1265,Eduarda da Mota,GO;Aparecida de Goiânia;Setor Oeste;Quadra da Paz,528.671.394-73,Feminino,1979-02-23,aragaolaura@ig.com.br,(62) 90107-5019,Trancado
1266,Srta. Ana Carvalho,GO;Aparecida de Goiânia;Parque Amazônia;Loteamento Azevedo,473.805.219-50,Feminino,1999-01-04,luigi90@aragao.br,(62) 98274-3805,Ativo
1267,Dra. Ana Luiza Barbosa,GO;Aparecida de Goiânia;Setor Bueno;Loteamento Júlia Ramos,802.374.156-07,Feminino,1964-04-16,ana-beatrizalves@gmail.com,(62) 95908-5021,Ativo
1268,Cecília das Neves,GO;Aparecida de Goiânia;Vila Brasília;Parque Luigi Santos,921.843.560-42,Masculino,1981-04-05,theorodrigues@gmail.com,(62) 97025-7773,Cancelado
1269,Maysa Nogueira,GO;Goiânia;Parque Amazônia;Trecho Isaac Sales,695.148.273-09,Feminino,1978-11-17,augustoda-rocha@sales.com,(62) 90487-8251,Ativo
1270,Ana Gonçalves,GO;Goiânia;Jardim Goiás;Favela Gustavo Henrique Sales,460.279.581-11,Masculino,1959-10-03,da-conceicaoaugusto@barros.com,(62) 91389-6542,Ativo
1271,João da Paz,GO;Goiânia;Vila Brasília;Trevo de Duarte,930.765.428-00,Masculino,2009-03-25,lucaslopes@da.br,(62) 96443-1607,Ativo
1272,Marcos Vinicius Pires,GO;Aparecida de Goiânia;Parque Amazônia;Fazenda de Barros,541.289.760-67,Masculino,1995-01-13,limaemilly@da.net,(62) 98516-5845,Ativo
1273,Thales das Neves,GO;Goiânia;Parque Amazônia;Vereda de Pereira,692.450.837-56,Feminino,2002-09-05,fpereira@hotmail.com,(62) 95638-1129,Trancado
1274,Ana Clara Monteiro,GO;Aparecida de Goiânia;Parque Amazônia;Feira de Alves,053.968.274-83,Feminino,1998-07-05,xfernandes@uol.com.br,(62) 97310-4360,Trancado
1275,Larissa Sales,GO;Goiânia;Centro;Morro de Araújo,142.538.967-82,Feminino,1973-05-18,guilherme18@bol.com.br,(62) 96627-4232,Trancado
1276,Srta. Juliana Rodrigues,GO;Aparecida de Goiânia;Setor Bueno;Via de Novaes,623.719.804-04,Feminino,1988-08-23,silvacatarina@uol.com.br,(62) 96389-3064,Ativo
1277,Bruna Ramos,GO;Goiânia;Centro;Passarela Martins,890.451.326-05,Masculino,1986-11-25,joao-lucaspereira@pinto.br,(62) 98383-6115,Ativo
1278,Diego Vieira,GO;Aparecida de Goiânia;Parque Amazônia;Lago Benjamin Vieira,597.361.842-00,Masculino,2003-03-09,lgoncalves@lopes.com,(62) 98846-5238,Ativo
1279,Matheus Moura,GO;Aparecida de Goiânia;Setor Oeste;Setor Teixeira,573.401.268-80,Feminino,1995-10-17,benicio14@pires.br,(62) 98278-2809,Inativo
1280,Ana Júlia Correia,GO;Goiânia;Jardim Goiás;Residencial de Monteiro,092.764.153-43,Feminino,1980-07-24,caldeiramaite@yahoo.com.br,(62) 92028-1782,Inativo
1281,Letícia Barros,GO;Goiânia;Parque Amazônia;Travessa Aragão,501.943.872-32,Feminino,2002-03-17,da-conceicaojoana@aragao.com,(62) 99378-1085,Ativo
1282,Mirella Monteiro,GO;Goiânia;Parque Amazônia;Conjunto Ferreira,806.195.324-24,Masculino,1969-09-25,lorenzoda-mota@da.com,(62) 95739-5902,Ativo
1283,João Pedro Pereira,GO;Goiânia;Setor Oeste;Trevo de Moura,405.378.216-35,Feminino,1969-01-11,pmoreira@uol.com.br,(62) 98514-5057,Ativo
1284,Nicole Sales,GO;Aparecida de Goiânia;Centro;Setor de Peixoto,345.702.981-41,Feminino,1976-12-23,fviana@moreira.br,(62) 91605-3401,Inativo
1285,Sr. Raul Fogaça,GO;Aparecida de Goiânia;Setor Bueno;Viaduto Ramos,736.824.509-47,Masculino,1994-01-21,helena35@da.br,(62) 91018-7961,Trancado
1286,Isabelly Souza,GO;Aparecida de Goiânia;Vila Brasília;Área de da Luz,950.276.481-11,Feminino,1991-08-18,luigi26@fernandes.br,(62) 91279-7050,Ativo
1287,Emanuelly Nunes,GO;Aparecida de Goiânia;Parque Amazônia;Vereda Valentina Monteiro,907.316.524-52,Feminino,1991-02-12,barrosana@freitas.net,(62) 94320-9172,Ativo
1288,Marina Almeida,GO;Goiânia;Jardim Goiás;Estação de Castro,502.968.714-94,Feminino,1976-01-10,peixotoguilherme@monteiro.com,(62) 96830-3668,Ativo
1289,Emanuel Mendes,GO;Goiânia;Parque Amazônia;Esplanada Alana Moraes,318.075.296-30,Feminino,1975-01-09,beatrizferreira@das.br,(62) 92119-9408,Trancado
1290,Lorenzo Ferreira,GO;Goiânia;Vila Brasília;Viela de Monteiro,510.423.897-05,Masculino,1969-09-19,zda-mata@ig.com.br,(62) 97461-8755,Ativo
1291,Dr. Joaquim Cardoso,GO;Aparecida de Goiânia;Vila Brasília;Fazenda de Ramos,518.392.476-73,Feminino,1977-03-29,cardosoisis@hotmail.com,(62) 91945-7694,Ativo
1292,Srta. Sophie Peixoto,GO;Aparecida de Goiânia;Setor Oeste;Largo de Ribeiro,738.926.045-92,Feminino,1968-10-24,fernandacavalcanti@uol.com.br,(62) 90659-9565,Ativo
1293,Dr. Thiago da Cunha,GO;Goiânia;Setor Bueno;Trecho Caldeira,084.796.315-20,Feminino,1988-07-11,da-luzraquel@uol.com.br,(62) 94968-5816,Ativo
1294,Maria Julia Dias,GO;Goiânia;Setor Bueno;Loteamento Viana,951.386.072-86,Feminino,1965-04-13,augustoduarte@bol.com.br,(62) 90797-5999,Trancado
1295,Cauê Peixoto,GO;Goiânia;Centro;Trevo Luigi Nunes,485.602.179-67,Feminino,1989-07-26,da-luzsabrina@freitas.com,(62) 90034-3004,Ativo
1296,João Guilherme Barbosa,GO;Aparecida de Goiânia;Jardim Goiás;Loteamento Gonçalves,758.369.120-68,Feminino,2005-10-26,valentinaduarte@farias.com,(62) 97883-6074,Ativo
1297,Alice Gomes,GO;Aparecida de Goiânia;Jardim Goiás;Via de da Cruz,349.782.105-50,Feminino,2002-05-12,davi-luizsilveira@ig.com.br,(62) 99923-3175,Inativo
1298,Maria Luiza Rocha,GO;Aparecida de Goiânia;Jardim Goiás;Condomínio de Pereira,726.980.345-56,Feminino,1992-06-28,martinsarthur@da.com,(62) 92440-6328,Ativo
1299,Rodrigo Cardoso,GO;Aparecida de Goiânia;Parque Amazônia;Quadra de Pinto,183.740.295-79,Masculino,1963-03-23,laviniada-costa@hotmail.com,(62) 96478-6554,Ativo
1300,Ana Sophia Araújo,GO;Aparecida de Goiânia;Vila Brasília;Aeroporto da Luz,915.680.273-03,Feminino,1984-01-03,arodrigues@goncalves.br,(62) 91450-3713,Inativo
1301,Cauê Nascimento,GO;Goiânia;Vila Brasília;Aeroporto Kamilly da Rocha,256.370.194-52,Masculino,1995-01-06,nazevedo@monteiro.com,(62) 99164-2395,Ativo
1302,Juan Ramos,GO;Goiânia;Parque Amazônia;Viaduto de Costela,236.470.589-47,Masculino,2005-10-24,leticia18@ig.com.br,(62) 97796-9235,Trancado
1303,Camila Cardoso,GO;Goiânia;Parque Amazônia;Setor Vieira,601.427.985-76,Masculino,1962-11-16,fariasluigi@yahoo.com.br,(62) 90310-5504,Inativo
1304,João Guilherme Duarte,GO;Aparecida de Goiânia;Vila Brasília;Parque Alves,639.701.524-61,Feminino,1971-05-29,maria-luizacardoso@silveira.com,(62) 91386-9741,Ativo
1305,Sofia Silva,GO;Goiânia;Jardim Goiás;Recanto Alves,098.217.634-13,Masculino,1999-11-24,epereira@hotmail.com,(62) 98052-1381,Ativo
1306,Ana Sophia Pinto,GO;Goiânia;Centro;Chácara de Ferreira,512.830.749-23,Masculino,1976-01-04,yasmin08@bol.com.br,(62) 98649-6199,Ativo
1307,Fernanda Moreira,GO;Goiânia;Setor Oeste;Chácara Lucas Pires,658.304.192-89,Masculino,1977-03-28,jribeiro@bol.com.br,(62) 98876-3755,Ativo
1308,Sabrina Correia,GO;Goiânia;Centro;Núcleo Moreira,561.793.480-57,Masculino,2006-05-27,ana-carolinaduarte@bol.com.br,(62) 92526-6026,Cancelado
1309,Cecília Ramos,GO;Aparecida de Goiânia;Jardim Goiás;Favela Almeida,614.235.879-28,Feminino,1966-04-11,cgomes@cunha.org,(62) 92973-1445,Inativo
